"","chr1_47051752","chr1_60171660","chr1_162532502","chr1_225942842","chr1_227125826","chr2_38755298","chr2_64440295","chr2_113885277","chr2_144234430","chr2_232393064","chr3_119499190","chr3_122281939","chr3_122281975","chr4_48136452","chr4_53799391","chr4_100768712","chr4_124180616","chr5_77804381","chr6_31589196","chr6_32294470","chr6_32449961","chr6_32549631","chr6_32711617","chr6_167535764","chr6_167536063","chr6_167536086","chr7_2116368","chr7_2653955","chr8_56903623","chr8_125784769","chr8_145023013","chr9_98771728","chr10_11246628","chr10_63759909","chr10_80757927","chr10_112722440","chr11_46382544","chr11_88090861","chr11_114127960","chr12_6642229","chr12_48147034","chr12_57872123","chr12_123373173","chr13_47373579","chr16_4732369","chr16_12156525","chr16_29674487","chr16_29674972","chr16_50769852","chr16_57023022","chr16_57023191","chr16_67516493","chr16_72041376","chr16_84690554","chr16_88103629","chr19_51876788"
"GSM1051553_7800246087_R05C01",0.506971065671802,0.407312968307238,0.477945354858794,0.352351305157347,0.466568781488625,0.0853297442799462,0.24045077120382,0.231373711779259,0.306783163388444,0.809480957756001,0.414211950903757,0.871749218928736,0.564528384607055,0.778291882094334,0.511787483883436,0.1042815322506,0.460177661815906,0.262170895010494,0.0740130285104469,0.357762837098474,0.430081057905168,0.484558692854529,0.986972097728429,0.623962711726836,0.699125182253697,0.743608974451804,0.583497177359016,0.393295421932913,0.387306837263465,0.32371467438077,0.244772428240136,0.91246895809711,0.800342908546101,0.916946621873833,0.330460805219104,0.796349988206145,0.114414101622606,0.115354961676598,0.739136379326279,0.0891063456487885,0.40003854650594,0.241071164373428,0.222688662228198,0.299808663279016,0.888795585412668,0.292357212221928,0.0300359779532158,0.0586649028187646,0.116175515154438,0.379098008338879,0.164110480639869,0.111474487650047,0.555977119263929,0.955961061819749,0.877545691906005,0.676889833184837
"GSM1051554_7800246087_R06C01",0.223423245254764,0.204018362801135,0.139352961380581,0.105912686420289,0.110847404540222,0.0568361581920904,0.110916774001991,0.0590311131382236,0.12055543568983,0.853141739885085,0.138261818315123,0.880214504433141,0.478106228749013,0.969693486091318,0.491535274161949,0.064450819132761,0.234200654696006,0.0432441847500979,0.0540161135720355,0.048502355627925,0.0794771227206443,0.192248513363333,0.957059220830115,0.855628275679082,0.890580311836885,0.837457335958022,0.215902588709235,0.113778281737543,0.35748687851767,0.102406427087464,0.107436009670071,0.936065557298525,0.846674321853004,0.943479459608492,0.265426697079,0.936643815750639,0.0554204206441182,0.102253412068689,0.845863238855272,0.0537001467196225,0.155913368482083,0.212669297822198,0.0817471517571335,0.0937330918293233,0.946240069648493,0.0744615150187612,0.0337524277977715,0.0427624872579001,0.0463119024981069,0.464050390117901,0.180876297695795,0.161505414218678,0.0911130507796972,0.97032754167645,0.930790434329137,0.685262803653379
"GSM1051555_7800246087_R01C02",0.424533481367584,0.399870800763141,0.424535115126777,0.391312036293597,0.391292409798232,0.0818154673036727,0.303936822893641,0.246665071487441,0.343969696811515,0.758813576290541,0.39462227748975,0.864987295254814,0.584942489031986,0.759659081652418,0.360067701772142,0.0574784301867338,0.428722665466029,0.212232903957392,0.0692354059254983,0.208715662320782,0.249358425267587,0.193892524703204,0.96952940553207,0.496993313960617,0.683042718185486,0.657162550124733,0.53350936672816,0.417521210643378,0.405378780383776,0.303153849306792,0.262069052897709,0.923078413454148,0.870523140993019,0.90063578564941,0.256544005232229,0.86322616302004,0.118917790000954,0.169132183691195,0.721627913872527,0.102804240571256,0.430729402950256,0.223314733825969,0.206539778946997,0.275141104202527,0.864568764568765,0.278813616370202,0.0211604113618781,0.0635762284754305,0.0995694225067096,0.232531673340658,0.0913534361745039,0.113494968549981,0.487144089923554,0.937409655969934,0.84264631043257,0.598023106184043
"GSM1051556_7800246087_R02C02",0.57838718816905,0.497187905926763,0.499611698775544,0.495099710719628,0.508220580207039,0.0945064502101754,0.392862491446658,0.325784648609425,0.45230241495041,0.769015697046431,0.467712079243605,0.840852199107528,0.477598532912941,0.652440400950455,0.464449376185374,0.0832398537037857,0.49320730057876,0.296836818477696,0.0892435092538874,0.294654663836914,0.624901953807036,0.507132040601158,0.766315505181298,0.543754658774372,0.664045454545454,0.653363934091336,0.612855632568369,0.45956746324967,0.397786096358623,0.438925130844941,0.333062955479927,0.877293778614271,0.783723465788602,0.898826252273103,0.31282422259615,0.811088665365821,0.143011566500889,0.224817499502425,0.745032453974968,0.172118570429593,0.528075788990475,0.228947285203807,0.16369036705658,0.420671324153777,0.849403524132648,0.403789334823833,0.0319873667791018,0.0515447991761071,0.175074692503437,0.383277648400207,0.149128433987859,0.0765049396886137,0.574647060967416,0.910125968992248,0.872915366092928,0.659695101210187
"GSM1051557_7800246087_R03C02",0.443814835111313,0.367692500268188,0.401057085901609,0.334414152714349,0.374782020372692,0.0577669902912621,0.306375441751719,0.21787745830585,0.32254773485207,0.787124087367531,0.342194679517061,0.802161780591704,0.458566347929132,0.787505296589121,0.429136820474355,0.058947868500289,0.378048930617418,0.21166979632713,0.0683655970762038,0.196637942814044,0.222349481586311,0.190600104630069,0.967743732830582,0.624870594923811,0.752927451065117,0.712185412499392,0.487800647506643,0.359523246268942,0.394066199706913,0.317051134618262,0.282957004785506,0.891835514588858,0.875775729013117,0.912322988852064,0.256375368978471,0.881115631931716,0.099547276566518,0.180836059917388,0.753470757100704,0.110198503278412,0.385594296500567,0.288662700538529,0.116649572649573,0.329102436194833,0.909440086556668,0.254986709342703,0.0232046183665235,0.0383150659483559,0.125835421597655,0.15750901719107,0.0783354469863594,0.0892479957825789,0.445607866817276,0.945563139931741,0.865253773363572,0.641436652356107
"GSM1051558_7800246087_R04C02",0.511550394707485,0.427636697535314,0.465418064918047,0.432815406889428,0.450551646627939,0.0621225194132873,0.375097707064161,0.326106771221903,0.445808518522677,0.767335908216977,0.459580558893924,0.794465460092476,0.572004252416484,0.683702612196786,0.407200611706244,0.127332479150801,0.501534857441912,0.249246062432369,0.0883173936601348,0.291271279663839,0.568948664432444,0.491134098890415,0.755691953271213,0.597584200095242,0.717670635388424,0.71093045629503,0.595606537711697,0.444099028867366,0.337525556901538,0.414442064732724,0.343140490512996,0.883839604632585,0.754206965081741,0.915733736762481,0.314737310365543,0.862137652801963,0.194497080517142,0.290246039913367,0.800537802361853,0.19416227520204,0.459260358069103,0.219869523648839,0.125602389194326,0.391494981526752,0.866507993998034,0.349431952406538,0.0320345778538622,0.0533084974277098,0.213974656648206,0.494440815759721,0.199838503373171,0.151589841426602,0.490134697308574,0.947364936440678,0.842005874947545,0.655155319032908
"GSM1051559_7800246087_R05C02",0.56595042083963,0.417744949453781,0.531304814343132,0.380839208802484,0.482126915195304,0.0725463894477979,0.270788861670264,0.263157507736205,0.423245928161942,0.773918904060507,0.399749341371494,0.781741408279963,0.61109312731992,0.716869180994689,0.456767425782393,0.104215517898192,0.514945527478595,0.303103541258314,0.0656639244595091,0.291363897446811,0.263771276083338,0.144916181920373,0.970494035544698,0.528166067627046,0.664987405541562,0.703574101006796,0.619548219094714,0.412916546778644,0.307346496762084,0.391734176102565,0.320114086327527,0.944794342884476,0.811569216327998,0.786935866983373,0.295087145924465,0.753769684192961,0.1075039399654,0.232869827327719,0.714034568559451,0.0993594119015597,0.520223644892783,0.232658649200043,0.170250572220214,0.272313371995083,0.802933645792648,0.317813785733868,0.0346784094593064,0.0769061937579562,0.123166135195281,0.234807981219319,0.121945511581438,0.0833678525504898,0.587654106003567,0.931208777661345,0.716913332115232,0.644246203712119
"GSM1051560_7800246087_R06C02",0.320814932372793,0.267868089204153,0.243802984147145,0.214943661428833,0.282096366856423,0.070521301931728,0.199937671375428,0.162049157725102,0.261201840292627,0.834751816654167,0.269413845942874,0.895136486499832,0.544322426046309,0.918732116206854,0.445064752492986,0.0559010239876203,0.37783236655641,0.0664115137938369,0.0565364443252507,0.231202486311482,0.850107790785576,0.996205133442347,0.97571776606903,0.708562002685151,0.766495947491423,0.781937483523153,0.458189597364568,0.276809494149594,0.354247026633553,0.227918075121359,0.166366393839352,0.946596410819304,0.866389189309164,0.929491768074445,0.279083038621907,0.91221656516957,0.0790654073799905,0.211350975144259,0.873448726994341,0.0666923358689624,0.333796037332553,0.209887351894006,0.069807713120964,0.171466727070067,0.879026955950033,0.154319060854208,0.0219166276855772,0.0424807500916662,0.086541746086144,0.523180742179275,0.141614810910615,0.0863718778092816,0.377666571124217,0.971718353813146,0.90344620467002,0.672425717527112
"GSM1051561_7800246123_R01C01",0.342459878066753,0.40583036013791,0.334372395316678,0.25784167803353,0.337763096059051,0.101139400759601,0.267758274486125,0.202517198250053,0.324677906949283,0.771552843297275,0.288857825740827,0.863052384274672,0.516935902232573,0.806986271676802,0.364716183561298,0.0686486727593859,0.284836387798491,0.152755851986057,0.0693582909655995,0.231121439837436,0.501981859393199,0.595389893040409,0.977837515538335,0.681319976796933,0.741887120955651,0.724126943284489,0.437670189078278,0.261378115003959,0.414978117354536,0.219869921217224,0.224592314972049,0.928684577399803,0.762389771242992,0.934650455927052,0.254578667592172,0.946846442106839,0.085600117956267,0.16644516286518,0.808832472471053,0.102355619359875,0.320145497838213,0.290580173064638,0.0837810868897759,0.168816564468972,0.923100322443268,0.215024254492904,0.0280687550084141,0.0549128489896653,0.137144099969389,0.366754853090215,0.134925854897516,0.112493373048095,0.327353139558064,0.95284261359479,0.897936016511868,0.624685375276324
"GSM1051562_7800246123_R02C01",0.358285682977694,0.399450991685348,0.339937116134428,0.311956917899841,0.359196714091413,0.0757173219978746,0.250607323467729,0.187395664954977,0.351898684871495,0.721069621047914,0.315203627483484,0.812051297549851,0.438417868699941,0.731978875254873,0.457056872939444,0.0948384115330833,0.406861275145152,0.230687315775501,0.0848978066269851,0.265969031546995,0.694988173658703,0.987064014791653,0.830206006569985,0.622128536539361,0.740461893764434,0.71855974192877,0.530087705732073,0.326605323401171,0.307522458894581,0.292390968296512,0.275553393620466,0.9302286578795,0.717312898420298,0.942486410661056,0.265084498291142,0.768318542095123,0.0924797769957701,0.167051772471927,0.785289681829019,0.1077171678472,0.370607524362121,0.209926539838011,0.126907806068554,0.298019494072513,0.894026452732003,0.271531287650333,0.0314221050205472,0.0660277910876857,0.140929020261811,0.407978295294026,0.194928066435993,0.0813994806219781,0.375001485422675,0.937228375157718,0.859811437131025,0.595430535823109
"GSM1051563_7800246123_R03C01",0.498592398520902,0.421232116753734,0.455282735126095,0.391344585714082,0.485995020769127,0.0863686534216336,0.325254976414138,0.294261638601072,0.303300253968441,0.730815280189622,0.440428004234964,0.797798686110646,0.415799811537965,0.736166963888269,0.409867199362755,0.113347453507959,0.519008659634348,0.285774211153136,0.0860677661356326,0.291537453422108,0.564483866119299,0.48620654823178,0.970447583185936,0.581746484966791,0.734003218930793,0.751264962257274,0.573949429333534,0.42008509871854,0.343616689843657,0.417496122505065,0.310195627345225,0.876861938685699,0.770006953999275,0.910425354462052,0.314764056973922,0.74166219331813,0.15740274633594,0.23518671507968,0.717087762521751,0.12216914789066,0.48046090526153,0.239148128052089,0.1760824483127,0.400676687002709,0.835442444694413,0.320348875809968,0.0400887643543908,0.0454585811950635,0.193840912576466,0.423782361200922,0.183095514652413,0.135344588290592,0.536069703742722,0.933392804044008,0.843092105263158,0.583298503192606
"GSM1051564_7800246123_R04C01",0.449950409903019,0.357083211413472,0.362491435182257,0.346807766746579,0.357907933701284,0.0954986321810495,0.267899256945466,0.213277002878291,0.264770971201247,0.730564815743996,0.360752904038446,0.843881288833632,0.531059797389188,0.791643303964018,0.431798701079259,0.093978375738804,0.330339849398507,0.182536070027082,0.0690295419309621,0.242795480699009,0.74484569362822,0.992798514746869,0.80721263453134,0.594691179563667,0.685976745148343,0.676128645781293,0.479720602011895,0.335334919458542,0.313443545740171,0.284750573640419,0.232833530171689,0.903074939407553,0.818795378871554,0.940812320700589,0.272236131109001,0.806187830510203,0.0845281466124093,0.214975260136521,0.769560534927739,0.116468194767812,0.396266081301341,0.250172143112898,0.192713697219361,0.250768400572191,0.863990916271722,0.250082735709152,0.0304111862289036,0.0496985281078205,0.0876064734514547,0.426729514552398,0.203536473061883,0.126664116916316,0.410336115687481,0.939143872662649,0.892318349753695,0.60440298954702
"GSM1051565_7800246123_R05C01",0.502158388664546,0.422646358105422,0.467688447210074,0.439371670851899,0.457073691097015,0.0770038869629163,0.352620778404561,0.296549132930049,0.41441457276458,0.766555429110985,0.411172335183262,0.836537785545777,0.533199622412124,0.668109528179234,0.426965833979237,0.127209155123057,0.458915507314436,0.304140087276499,0.0772242883738921,0.319750142398244,0.277475151627698,0.345684348226515,0.646276157357527,0.590529956513386,0.750992063492063,0.690206069019763,0.535183541963516,0.426375188852314,0.422153847626263,0.399723780356495,0.276479034115647,0.886000710535306,0.779205730903165,0.914261147279204,0.299106039117415,0.804573199157459,0.148567677925451,0.252887974722994,0.744214244219986,0.155146279335611,0.45118908655573,0.217889908256881,0.194777894562151,0.385433945834519,0.889289845015036,0.36496048054333,0.0328446996162243,0.0583602752217525,0.185303017424642,0.398966253810369,0.217838862873293,0.128364437055739,0.525674324294531,0.925805820357273,0.877778523940635,0.630906894674404
"GSM1051566_7800246123_R06C01",0.410944473944091,0.378017079799831,0.393671488987868,0.357987120455306,0.426083501185436,0.101141598237533,0.270998333833323,0.267994293472508,0.392122749320217,0.729335694948674,0.401827743061389,0.84142266867685,0.536295092605827,0.737251048980746,0.392714920148582,0.0975990391673951,0.443963817344625,0.235541935029447,0.102039043441993,0.256560027905935,0.249359735064188,0.158128716082895,0.952715340853131,0.664147586358078,0.713142218912882,0.727166637425184,0.477089696884434,0.344507274016727,0.336960338060855,0.314480904075843,0.26579152988161,0.883704726426889,0.835203556544485,0.894990255645993,0.295297966624038,0.852041762393256,0.143003494244131,0.224593169004901,0.78134384060255,0.1615038508168,0.414740734454245,0.227909672866576,0.127586414912228,0.317015501276011,0.83986508954444,0.286337498376961,0.0410427530054519,0.0604234663988618,0.20476278328052,0.571623153829042,0.250202892115186,0.0896257475248541,0.444111939246486,0.943230201532785,0.897736535205969,0.639272805583463
"GSM1051567_7800246123_R01C02",0.472553870100901,0.429374108288099,0.433480592052144,0.443306229896481,0.430106918934893,0.0759811616954474,0.293183933143007,0.255911038689495,0.397818502640804,0.791299837589887,0.368875355396813,0.914079669166606,0.67072998858162,0.695565895747346,0.404065386877352,0.0774327536606945,0.46464892917998,0.180975958414348,0.07745995848946,0.27079963803087,0.541175927536317,0.372067865573855,0.965899245804745,0.541049496901238,0.649295089936801,0.615786436265289,0.484131499310957,0.431055550489954,0.381958889466385,0.327553054044856,0.269315111269133,0.871349428883183,0.84040657759166,0.923653715064758,0.260825828007464,0.822227825563032,0.14601614505964,0.201573849804657,0.682603775170973,0.102231403849731,0.438186724299738,0.284190948543087,0.125172264440682,0.318700788279297,0.92340521114106,0.292363786692911,0.0313746068850021,0.0417918601475007,0.125812345442448,0.485743700774431,0.27592799190901,0.0880197955567119,0.464543310759393,0.935624784457984,0.883504303737767,0.596855227350253
"GSM1051568_7800246123_R02C02",0.504843167303846,0.438552468971945,0.515454665684375,0.508734407342806,0.476316027159186,0.0873144201087755,0.362237295483534,0.237407280273666,0.447219967185934,0.74637791444128,0.43538271744343,0.808947791009974,0.55047405391655,0.642382085406205,0.406956874219065,0.146442422738693,0.547392330474002,0.280224857669408,0.0907033617490378,0.276686443106571,0.256948752510408,0.339890433017839,0.965062537589572,0.525058848818211,0.639892089461318,0.663933257448274,0.576799120152746,0.435184166657486,0.288525253435819,0.404752436273015,0.335513269437298,0.901147920206663,0.80331779888145,0.897399968861903,0.289722830705936,0.783704246300517,0.167443288799219,0.225492711461091,0.74900143885598,0.176138643654865,0.509856709206145,0.238291370490932,0.157456500634755,0.392084034587162,0.84131929522991,0.359611067758933,0.0378532484284913,0.0831239530988275,0.161456560252401,0.440868991294511,0.186518522056864,0.105748337273596,0.560429316574199,0.9154517114337,0.825785876993166,0.569340755683588
